entropy,bits per pixel,bits per pixel (no header)
15.639955321315947,27.08877944946289,15.66286849975586
13.696886329048592,19.234893798828125,13.722679138183594
13.887566288485708,18.196739196777344,13.914470672607422
12.05594727313338,17.28597640991211,12.083045959472656
11.002686478101381,12.477897644042969,11.032966613769531
15.186697723753849,24.287811279296875,15.212337493896484
15.796223773243707,28.740436553955078,15.816608428955078
10.702359486509458,11.439022064208984,10.730670928955078
16.044095253750196,28.90503692626953,16.066055297851562
10.515754691281504,15.86386489868164,10.538162231445312
14.354471522182235,21.841266632080078,14.381511688232422
13.910068269185393,20.65589141845703,13.934429168701172
16.2901292059459,31.595802307128906,16.309551239013672
15.267100889405903,24.463729858398438,15.292316436767578
13.694203466164979,19.481006622314453,13.72055435180664
11.87027128341305,17.472660064697266,11.894554138183594
13.450167739967767,17.98300552368164,13.478401184082031
11.128115533083848,13.056526184082031,11.156558990478516
10.63236996344126,14.056549072265625,10.659568786621094
12.902680071950794,17.764633178710938,12.930763244628906
8.58444721001613,12.731842041015625,8.61639404296875
13.981650812562558,21.6444091796875,14.006355285644531
15.460489972197662,25.859981536865234,15.484210968017578
11.148894686563295,14.185379028320312,11.17767333984375
12.103701396595193,16.50109100341797,12.1275634765625
12.578609114730302,17.900413513183594,12.606945037841797
14.235271479368393,22.858078002929688,14.258766174316406
14.291957268399797,22.122936248779297,14.317401885986328
13.127239466129385,19.81157684326172,13.155014038085938
14.609153479552333,23.428672790527344,14.632614135742188
8.611943895094852,9.829723358154297,8.64029312133789
13.558184251922118,18.313716888427734,13.585376739501953
12.77626325855959,16.586071014404297,12.802326202392578
12.320165549967388,15.795368194580078,12.346702575683594
9.333984781661158,11.144599914550781,9.362449645996094
14.549070040455517,19.462261199951172,14.577220916748047
5.951582075922891,6.954051971435547,5.973049163818359
10.797178063241324,12.30752944946289,10.827804565429688
11.467333593786318,14.441947937011719,11.493179321289062
11.305708634827528,14.899555206298828,11.333423614501953
14.23158601894522,19.434310913085938,14.258563995361328
16.461325584934663,32.532535552978516,16.47927474975586
15.267100889405903,24.463729858398438,15.292316436767578
11.986783702994918,16.565441131591797,12.019359588623047
10.345616221070014,12.318153381347656,10.374824523925781
11.271381537928377,13.62136459350586,11.297420501708984
13.743305944903021,18.28791046142578,13.771121978759766
9.457497679428048,12.906620025634766,9.482959747314453
15.44129836355152,24.42844009399414,15.46706771850586
14.29355296389003,19.733787536621094,14.3204345703125
9.485514820490403,14.600399017333984,9.501262664794922
11.070268154967641,13.254440307617188,11.097522735595703
8.486525515694725,9.507225036621094,8.519432067871094
14.016333133403833,21.520824432373047,14.041496276855469
12.53680004072602,18.979049682617188,12.563732147216797
14.542441813622125,24.934894561767578,14.563671112060547
8.397623002338985,8.580352783203125,8.426116943359375
13.824318239334891,19.65567398071289,13.850868225097656
11.459915496077834,15.981338500976562,11.487239837646484
7.329317746230369,7.393161773681641,7.3616485595703125
14.880495334963731,25.415950775146484,14.902950286865234
13.076766926560454,16.358688354492188,13.103527069091797
11.070268154967641,13.254440307617188,11.097522735595703
16.2901292059459,31.595802307128906,16.309551239013672
10.296745131301332,13.946422576904297,10.327938079833984
10.315561747120505,11.820575714111328,10.342262268066406
13.076766926560454,16.358688354492188,13.103527069091797
14.104928027073402,21.367218017578125,14.130950927734375
12.762754152873377,17.375179290771484,12.789134979248047
12.990200830700498,20.299694061279297,13.01504135131836
14.308018783271821,20.761558532714844,14.33489990234375
14.850517402792372,21.748981475830078,14.877735137939453
10.58971525295094,14.645809173583984,10.617183685302734
14.512179617673828,21.416595458984375,14.538352966308594
14.235271479368393,22.858078002929688,14.258766174316406
6.725335194512111,7.791301727294922,6.754329681396484
10.501879502788066,12.33538818359375,10.529449462890625
3.8953219291392176,3.9715957641601562,3.93560791015625
6.928032354285804,7.028476715087891,6.961151123046875
13.8808841147763,20.345394134521484,13.906005859375
14.719520084557347,22.079898834228516,14.745338439941406
10.886625727177863,12.987701416015625,10.912609100341797
14.22938341332194,21.428817749023438,14.25472640991211
9.457497679428048,12.906620025634766,9.482959747314453
13.938938377679008,18.073421478271484,13.967193603515625
12.487591731413977,18.08951187133789,12.51116943359375
9.715396657310277,10.486053466796875,9.74460220336914
13.284759758506944,17.05361557006836,13.311817169189453
9.935251370552333,10.490608215332031,9.96231460571289
15.267100889405903,24.463729858398438,15.292316436767578
12.294992454503591,16.36920928955078,12.324325561523438
13.910068269185393,20.65589141845703,13.934429168701172
12.967678841757468,17.20486068725586,12.9949951171875
15.00930397894596,21.172664642333984,15.0369873046875
15.797676906737525,26.98200225830078,15.82143783569336
11.25427600153949,13.503780364990234,11.282421112060547
13.253262437307304,16.324466705322266,13.281005859375
11.912163385939062,15.57748794555664,11.93927001953125
13.439102608481553,20.640335083007812,13.462188720703125
11.140429057624766,16.820213317871094,11.168109893798828
15.833829274478193,29.237579345703125,15.854698181152344
12.347380175600307,14.396102905273438,12.375846862792969
11.559203830094424,16.020740509033203,11.585224151611328
6.903941014665816,6.980739593505859,6.935665130615234
12.525298165190337,16.043338775634766,12.552112579345703
14.378510320684535,22.443592071533203,14.403934478759766
7.3414145648592255,7.406322479248047,7.374126434326172
14.447442163774307,19.12601089477539,14.475387573242188
10.58971525295094,14.645809173583984,10.617183685302734
13.672000485930342,18.35190200805664,13.69845962524414
13.335445210519284,20.394500732421875,13.360610961914062
14.24877405295684,26.21971893310547,14.269474029541016
13.931606686048092,22.566078186035156,13.953876495361328
5.766077796175111,6.709667205810547,5.793910980224609
11.3955956465123,14.936050415039062,11.421844482421875
14.56054222235116,23.82288360595703,14.582942962646484
11.544317787841495,12.679931640625,11.572376251220703
11.733751635563273,14.703556060791016,11.761505126953125
11.046673849417301,14.519268035888672,11.079959869384766
