bits per pixel,db_quant
2.188770294189453,-45
0.5592002868652344,-35
0.4731292724609375,-10
1.1405372619628906,-55
2.139862060546875,-45
0.8744468688964844,-35
0.3395729064941406,-10
1.3138427734375,-55
1.1705398559570312,-45
1.2954826354980469,-35
0.16403579711914062,-10
1.8423500061035156,-55
3.4310340881347656,-45
1.1307525634765625,-35
0.4278984069824219,-10
3.3576812744140625,-55
1.25341796875,-45
0.42165374755859375,-35
0.39968109130859375,-10
0.7567977905273438,-55
1.5445518493652344,-45
2.2751846313476562,-35
0.3030548095703125,-10
1.7932205200195312,-55
2.74591064453125,-45
1.1205902099609375,-35
0.1173095703125,-10
3.147125244140625,-55
1.784271240234375,-45
0.7501296997070312,-35
0.20977401733398438,-10
2.6237220764160156,-55
1.3175735473632812,-45
1.5635871887207031,-35
0.38036346435546875,-10
1.6012229919433594,-55
2.9164505004882812,-45
1.3572654724121094,-35
0.4417228698730469,-10
1.879486083984375,-55
2.127777099609375,-45
0.8470878601074219,-35
0.490203857421875,-10
1.9910812377929688,-55
1.5905990600585938,-45
2.0503311157226562,-35
0.13939666748046875,-10
2.7397079467773438,-55
1.2745590209960938,-45
1.9231834411621094,-35
0.6429214477539062,-10
1.6545944213867188,-55
1.9387016296386719,-45
1.412841796875,-35
0.4942626953125,-10
1.1851768493652344,-55
1.7007255554199219,-45
1.2111663818359375,-35
0.09376144409179688,-10
2.4486770629882812,-55
1.7250289916992188,-45
1.04022216796875,-35
0.054546356201171875,-10
2.509105682373047,-55
1.5897140502929688,-45
0.5465927124023438,-35
0.33359527587890625,-10
1.1479911804199219,-55
1.7121391296386719,-45
0.5595474243164062,-35
0.3202247619628906,-10
1.2496604919433594,-55
1.2645263671875,-45
0.4651832580566406,-35
0.37652587890625,-10
1.51678466796875,-55
1.9691543579101562,-45
1.4681396484375,-35
0.5262603759765625,-10
1.811309814453125,-55
1.5249176025390625,-45
0.9402961730957031,-35
0.6399917602539062,-10
1.7607231140136719,-55
0.9201774597167969,-45
0.8630409240722656,-35
0.7842903137207031,-10
1.6496505737304688,-55
1.7193450927734375,-45
0.9561424255371094,-35
0.2284393310546875,-10
3.3977699279785156,-55
1.3870506286621094,-45
1.1280403137207031,-35
0.3588142395019531,-10
1.3260612487792969,-55
1.9737167358398438,-45
1.9813194274902344,-35
0.3652496337890625,-10
1.4154129028320312,-55
1.5330657958984375,-45
1.4733314514160156,-35
0.08761978149414062,-10
2.0516357421875,-55
2.9164505004882812,-45
1.0228500366210938,-35
0.22546768188476562,-10
1.4646415710449219,-55
0.5195274353027344,-45
1.6583213806152344,-35
0.44200897216796875,-10
2.4130592346191406,-55
1.0902748107910156,-45
0.8759651184082031,-35
0.16735458374023438,-10
1.87530517578125,-55
1.7604637145996094,-45
0.5304641723632812,-35
0.25789642333984375,-10
2.8028640747070312,-55
0.9043083190917969,-45
0.8914604187011719,-35
0.2718658447265625,-10
3.359943389892578,-55
1.5608329772949219,-45
1.7141761779785156,-35
0.6102333068847656,-10
2.1826400756835938,-55
3.217823028564453,-45
1.3218650817871094,-35
0.57745361328125,-10
3.4754562377929688,-55
1.7848968505859375,-45
1.6472625732421875,-35
0.6102333068847656,-10
1.4525070190429688,-55
2.7596969604492188,-45
1.1452102661132812,-35
0.242523193359375,-10
3.5055007934570312,-55
1.2876739501953125,-45
0.42000579833984375,-35
0.11531829833984375,-10
1.7415504455566406,-55
2.6941909790039062,-45
1.7894325256347656,-35
0.221893310546875,-10
2.1120223999023438,-55
1.68804931640625,-45
0.93408203125,-35
0.3162269592285156,-10
2.7277183532714844,-55
2.816509246826172,-45
0.942169189453125,-35
0.15054702758789062,-10
2.1190948486328125,-55
2.9218482971191406,-45
2.1192855834960938,-35
0.39214324951171875,-10
0.8711471557617188,-55
1.2116889953613281,-45
0.7718467712402344,-35
0.4177818298339844,-10
1.7425003051757812,-55
1.6366806030273438,-45
0.5754585266113281,-35
0.18300247192382812,-10
3.65283203125,-55
1.7650527954101562,-45
1.1480522155761719,-35
0.3203086853027344,-10
1.879486083984375,-55
2.323162078857422,-45
0.9940032958984375,-35
0.4125633239746094,-10
2.5284194946289062,-55
1.9796905517578125,-45
1.7843704223632812,-35
0.22908782958984375,-10
2.588184356689453,-55
1.3695945739746094,-45
1.1467399597167969,-35
0.5341110229492188,-10
1.4431915283203125,-55
2.208251953125,-45
0.9940032958984375,-35
0.2023468017578125,-10
3.032726287841797,-55
0.6109046936035156,-45
1.0668907165527344,-35
0.20794677734375,-10
2.2732925415039062,-55
2.122314453125,-45
1.8631057739257812,-35
0.23358154296875,-10
1.7976570129394531,-55
1.1530914306640625,-45
0.5335006713867188,-35
0.21004104614257812,-10
1.6585655212402344,-55
2.885791778564453,-45
0.9138717651367188,-35
0.4959144592285156,-10
1.1912002563476562,-55
1.9147796630859375,-45
0.672821044921875,-35
0.3068656921386719,-10
2.8023643493652344,-55
1.4830589294433594,-45
0.7742462158203125,-35
0.48609161376953125,-10
1.4354515075683594,-55
2.8825950622558594,-45
1.6686058044433594,-35
0.4525604248046875,-10
4.931816101074219,-55
1.7436294555664062,-45
1.3654327392578125,-35
0.4365196228027344,-10
1.1027679443359375,-55
2.4061622619628906,-45
0.8392524719238281,-35
0.6586723327636719,-10
2.8053245544433594,-55
1.0108795166015625,-45
1.7323989868164062,-35
0.3444404602050781,-10
1.1280326843261719,-55
0.6977081298828125,-45
1.5053138732910156,-35
0.204376220703125,-10
1.6927337646484375,-55
1.2993698120117188,-45
1.4900703430175781,-35
0.3189582824707031,-10
1.8806877136230469,-55
2.034954071044922,-45
1.4681396484375,-35
0.5804672241210938,-10
1.5761642456054688,-55
2.662120819091797,-45
1.4191207885742188,-35
0.2554779052734375,-10
0.7730751037597656,-55
1.4954948425292969,-45
1.5879135131835938,-35
0.5359306335449219,-10
1.5220451354980469,-55
1.3681831359863281,-45
1.0985755920410156,-35
0.2905769348144531,-10
2.5565719604492188,-55
0.658905029296875,-45
0.754974365234375,-35
0.100128173828125,-10
1.7415504455566406,-55
1.090240478515625,-45
1.0613594055175781,-35
0.2507972717285156,-10
0.829345703125,-55
1.5329704284667969,-45
1.2819747924804688,-35
0.4046478271484375,-10
2.122020721435547,-55
1.1431045532226562,-45
0.9841232299804688,-35
0.47118377685546875,-10
1.3927955627441406,-55
1.3987274169921875,-45
0.7405548095703125,-35
0.36518096923828125,-10
1.9785690307617188,-55
1.9978141784667969,-45
1.9316902160644531,-35
0.17863082885742188,-10
1.1298370361328125,-55
2.783111572265625,-45
0.9382743835449219,-35
0.54254150390625,-10
2.7558975219726562,-55
0.8434257507324219,-45
0.6795005798339844,-35
0.5988807678222656,-10
2.407733917236328,-55
1.2136802673339844,-45
0.4861946105957031,-35
0.3375701904296875,-10
1.1264801025390625,-55
1.7343864440917969,-45
0.5555610656738281,-35
0.3934364318847656,-10
1.8860549926757812,-55
2.208251953125,-45
1.6054611206054688,-35
0.37061309814453125,-10
3.2714881896972656,-55
0.6720466613769531,-45
1.3803977966308594,-35
0.3261871337890625,-10
1.0373039245605469,-55
1.7046737670898438,-45
1.5876884460449219,-35
0.15624237060546875,-10
1.3674240112304688,-55
1.4654197692871094,-45
0.27883148193359375,-35
0.2864646911621094,-10
2.5626296997070312,-55
1.4311180114746094,-45
1.4390869140625,-35
0.17082595825195312,-10
2.3756027221679688,-55
1.0308303833007812,-45
1.5145034790039062,-35
0.5542068481445312,-10
1.0867233276367188,-55
0.6082611083984375,-45
1.4928398132324219,-35
0.3170051574707031,-10
1.9416770935058594,-55
1.7428207397460938,-45
1.0119247436523438,-35
0.2737617492675781,-10
1.9785690307617188,-55
1.2921638488769531,-45
1.6686058044433594,-35
0.41019439697265625,-10
2.7806243896484375,-55
2.7150802612304688,-45
2.0425071716308594,-35
0.3137626647949219,-10
0.9650192260742188,-55
1.6422538757324219,-45
0.8757553100585938,-35
0.0833740234375,-10
2.172119140625,-55
1.0252532958984375,-45
1.7253227233886719,-35
0.3528556823730469,-10
0.6725082397460938,-55
1.164093017578125,-45
0.5319061279296875,-35
0.22951889038085938,-10
1.748077392578125,-55
2.2520370483398438,-45
1.784423828125,-35
0.362518310546875,-10
0.9388809204101562,-55
1.390411376953125,-45
1.1315536499023438,-35
0.3676719665527344,-10
1.5947456359863281,-55
2.592823028564453,-45
0.5484848022460938,-35
0.16864395141601562,-10
0.6825485229492188,-55
2.731792449951172,-45
1.0611152648925781,-35
0.4895057678222656,-10
2.5881576538085938,-55
1.6369705200195312,-45
0.8133163452148438,-35
0.23024368286132812,-10
3.28179931640625,-55
1.5779228210449219,-45
0.43679046630859375,-35
0.3389892578125,-10
2.2914772033691406,-55
2.323162078857422,-45
0.9625053405761719,-35
0.7176094055175781,-10
2.784374237060547,-55
3.1942672729492188,-45
0.34806060791015625,-35
0.16883087158203125,-10
1.7698478698730469,-55
0.38677978515625,-45
1.1847381591796875,-35
0.3856468200683594,-10
2.3955955505371094,-55
1.9081878662109375,-45
1.0579071044921875,-35
0.0833740234375,-10
2.3698501586914062,-55
0.6977081298828125,-45
1.1855850219726562,-35
0.3735694885253906,-10
1.60638427734375,-55
1.6063156127929688,-45
1.2244720458984375,-35
0.5312156677246094,-10
1.5947456359863281,-55
1.420562744140625,-45
0.6140632629394531,-35
0.20705795288085938,-10
2.63446044921875,-55
1.333953857421875,-45
1.2507743835449219,-35
0.15003204345703125,-10
3.4161376953125,-55
1.3591270446777344,-45
1.4900703430175781,-35
0.37592315673828125,-10
4.048908233642578,-55
1.3933143615722656,-45
1.5053138732910156,-35
0.2818946838378906,-10
2.239116668701172,-55
1.8486671447753906,-45
0.7228546142578125,-35
0.5621299743652344,-10
2.039203643798828,-55
2.9571075439453125,-45
1.5552024841308594,-35
0.3381500244140625,-10
1.180419921875,-55
1.8007965087890625,-45
1.2953338623046875,-35
0.22908782958984375,-10
1.8386611938476562,-55
1.934417724609375,-45
0.8061676025390625,-35
0.2284393310546875,-10
1.1476707458496094,-55
0.6969490051269531,-45
1.5151443481445312,-35
0.2284393310546875,-10
3.5732803344726562,-55
2.9840774536132812,-45
1.8631057739257812,-35
0.520172119140625,-10
1.5232467651367188,-55
2.38250732421875,-45
0.6562995910644531,-35
0.27301025390625,-10
2.1528053283691406,-55
0.2857551574707031,-45
1.885040283203125,-35
0.21193313598632812,-10
2.3027801513671875,-55
1.6766853332519531,-45
0.6566581726074219,-35
0.5273056030273438,-10
0.5634346008300781,-55
1.7996826171875,-45
0.8482017517089844,-35
0.21888351440429688,-10
1.8645668029785156,-55
2.6417083740234375,-45
0.9350547790527344,-35
0.33359527587890625,-10
4.0017852783203125,-55
2.1315078735351562,-45
0.2839164733886719,-35
0.17163848876953125,-10
1.6012229919433594,-55
0.7180976867675781,-45
0.9560623168945312,-35
0.21004104614257812,-10
2.2659339904785156,-55
2.9218482971191406,-45
1.0936050415039062,-35
0.22951889038085938,-10
0.8792533874511719,-55
1.6208648681640625,-45
1.0073051452636719,-35
0.4150886535644531,-10
2.5941390991210938,-55
2.0286598205566406,-45
0.6846466064453125,-35
0.47675323486328125,-10
1.7607231140136719,-55
0.8434257507324219,-45
1.2055778503417969,-35
0.2773857116699219,-10
1.8087654113769531,-55
1.2876739501953125,-45
1.427215576171875,-35
0.3363685607910156,-10
1.776611328125,-55
1.420562744140625,-45
0.5430030822753906,-35
0.25789642333984375,-10
2.598358154296875,-55
0.8569602966308594,-45
1.0033226013183594,-35
0.6379852294921875,-10
1.437225341796875,-55
0.7559700012207031,-45
0.7056427001953125,-35
0.25310516357421875,-10
1.9910812377929688,-55
1.9037284851074219,-45
1.2202377319335938,-35
0.24929428100585938,-10
1.8768386840820312,-55
1.7803153991699219,-45
0.8896865844726562,-35
0.3363685607910156,-10
2.239116668701172,-55
3.7625579833984375,-45
1.1145744323730469,-35
0.43494415283203125,-10
1.2834396362304688,-55
2.5584259033203125,-45
1.4422760009765625,-35
0.46697235107421875,-10
1.0250587463378906,-55
0.8289222717285156,-45
1.2037391662597656,-35
0.13011550903320312,-10
2.3765602111816406,-55
1.2043342590332031,-45
0.5361785888671875,-35
0.362518310546875,-10
1.1264801025390625,-55
1.4441375732421875,-45
0.8406333923339844,-35
0.347900390625,-10
2.407733917236328,-55
2.5627365112304688,-45
1.0837440490722656,-35
0.5168113708496094,-10
2.2949180603027344,-55
2.6396484375,-45
0.8611221313476562,-35
0.16027069091796875,-10
2.0289764404296875,-55
0.5505638122558594,-45
0.8527870178222656,-35
0.38780975341796875,-10
0.6824760437011719,-55
2.140979766845703,-45
1.4474258422851562,-35
0.3106231689453125,-10
3.406494140625,-55
2.5115127563476562,-45
0.6836204528808594,-35
0.14404296875,-10
0.9520111083984375,-55
1.20111083984375,-45
1.1344413757324219,-35
0.3767814636230469,-10
1.1746597290039062,-55
2.325439453125,-45
1.5768699645996094,-35
0.21271896362304688,-10
3.1890182495117188,-55
1.0559349060058594,-45
1.3969078063964844,-35
0.7842903137207031,-10
3.359943389892578,-55
1.2019195556640625,-45
0.5106620788574219,-35
0.17863082885742188,-10
1.6103096008300781,-55
1.5220489501953125,-45
1.6546707153320312,-35
0.18943023681640625,-10
0.9966964721679688,-55
2.2933120727539062,-45
1.996978759765625,-35
0.23693084716796875,-10
1.8753395080566406,-55
3.2127151489257812,-45
1.2364921569824219,-35
0.20259857177734375,-10
1.2007331848144531,-55
1.0615081787109375,-45
1.1205902099609375,-35
0.2753257751464844,-10
0.6763114929199219,-55
1.5299301147460938,-45
0.9983673095703125,-35
0.133575439453125,-10
2.190380096435547,-55
1.0403518676757812,-45
0.6832084655761719,-35
0.5804672241210938,-10
3.348003387451172,-55
1.884674072265625,-45
1.8149757385253906,-35
0.21493911743164062,-10
2.4130592346191406,-55
1.0468902587890625,-45
1.427215576171875,-35
0.31984710693359375,-10
2.4182395935058594,-55
2.6499404907226562,-45
1.211822509765625,-35
0.133575439453125,-10
1.4354515075683594,-55
2.5866127014160156,-45
1.4139595031738281,-35
0.1851348876953125,-10
0.7908859252929688,-55
1.4345550537109375,-45
1.5912590026855469,-35
0.3728218078613281,-10
1.9034881591796875,-55
1.6512336730957031,-45
1.3340072631835938,-35
0.18079757690429688,-10
2.1416969299316406,-55
1.046600341796875,-45
0.470306396484375,-35
0.26166534423828125,-10
2.282745361328125,-55
1.4478111267089844,-45
0.7967109680175781,-35
0.23693084716796875,-10
1.1547813415527344,-55
1.1431045532226562,-45
0.7405548095703125,-35
0.2554779052734375,-10
1.7932205200195312,-55
2.637340545654297,-45
1.1512031555175781,-35
0.20828628540039062,-10
1.993896484375,-55
0.42559814453125,-45
0.6673812866210938,-35
0.3459968566894531,-10
2.818218231201172,-55
1.7271347045898438,-45
1.4699974060058594,-35
0.16654586791992188,-10
4.1312103271484375,-55
1.6172904968261719,-45
0.6832084655761719,-35
0.2606849670410156,-10
2.8420372009277344,-55
3.267803192138672,-45
0.8961448669433594,-35
0.4882316589355469,-10
2.7806243896484375,-55
2.2915077209472656,-45
0.8062973022460938,-35
0.0645904541015625,-10
1.6865959167480469,-55
1.1638450622558594,-45
0.7623634338378906,-35
0.4138298034667969,-10
2.990314483642578,-55
0.42559814453125,-45
1.9757232666015625,-35
0.3767814636230469,-10
1.1851768493652344,-55
1.7464866638183594,-45
2.2331886291503906,-35
0.6456222534179688,-10
2.3030738830566406,-55
2.2127685546875,-45
1.0837440490722656,-35
0.2929191589355469,-10
2.667957305908203,-55
0.99542236328125,-45
1.2397079467773438,-35
0.08148956298828125,-10
0.7567977905273438,-55
1.3430137634277344,-45
1.784423828125,-35
0.3063697814941406,-10
4.931816101074219,-55
0.6012496948242188,-45
1.1060905456542969,-35
0.253692626953125,-10
3.28179931640625,-55
3.8211746215820312,-45
0.8034782409667969,-35
0.5783042907714844,-10
1.9708366394042969,-55
1.7781028747558594,-45
1.7902946472167969,-35
0.1738433837890625,-10
3.8694992065429688,-55
2.4300460815429688,-45
1.2310676574707031,-35
0.3440589904785156,-10
2.8257408142089844,-55
0.5195274353027344,-45
1.3803977966308594,-35
0.3523597717285156,-10
1.635101318359375,-55
1.8051109313964844,-45
1.0428314208984375,-35
0.5755500793457031,-10
4.514171600341797,-55
0.5504798889160156,-45
0.8406333923339844,-35
0.268585205078125,-10
2.2707786560058594,-55
1.6496620178222656,-45
1.9053421020507812,-35
0.17679214477539062,-10
2.079967498779297,-55
2.1142311096191406,-45
2.275920867919922,-35
0.42940521240234375,-10
0.5634346008300781,-55
1.6312026977539062,-45
1.6078109741210938,-35
0.31252288818359375,-10
0.5413284301757812,-55
1.1509895324707031,-45
1.70721435546875,-35
0.47148895263671875,-10
1.4933280944824219,-55
1.3587150573730469,-45
1.2169265747070312,-35
0.13043212890625,-10
2.7138404846191406,-55
2.9076499938964844,-45
2.6505699157714844,-35
0.3363685607910156,-10
1.8806877136230469,-55
1.4149971008300781,-45
0.593475341796875,-35
0.17813873291015625,-10
3.1207046508789062,-55
1.1243324279785156,-45
1.052825927734375,-35
0.115386962890625,-10
1.8392791748046875,-55
1.452362060546875,-45
0.8809127807617188,-35
0.22316741943359375,-10
1.1298370361328125,-55
0.5500144958496094,-45
1.6212120056152344,-35
0.09762954711914062,-10
2.145130157470703,-55
2.6571693420410156,-45
0.6513671875,-35
0.2504386901855469,-10
2.407733917236328,-55
2.1425094604492188,-45
1.70721435546875,-35
0.2753257751464844,-10
2.3903465270996094,-55
1.1827774047851562,-45
1.1471710205078125,-35
0.3063697814941406,-10
2.784374237060547,-55
1.7491531372070312,-45
1.2531623840332031,-35
0.3302879333496094,-10
2.44659423828125,-55
2.4220542907714844,-45
1.9886817932128906,-35
0.3187408447265625,-10
2.0651779174804688,-55
2.1518821716308594,-45
0.9784202575683594,-35
0.640106201171875,-10
1.7730140686035156,-55
1.6776351928710938,-45
0.8561820983886719,-35
0.34638214111328125,-10
2.033039093017578,-55
1.7088775634765625,-45
0.9970588684082031,-35
0.5841217041015625,-10
2.397369384765625,-55
1.048004150390625,-45
0.9901924133300781,-35
0.20982742309570312,-10
2.415283203125,-55
1.4126930236816406,-45
0.9150390625,-35
0.19925689697265625,-10
2.942523956298828,-55
2.427417755126953,-45
0.7936668395996094,-35
0.2752227783203125,-10
1.3674240112304688,-55
1.0510330200195312,-45
0.9708480834960938,-35
0.4546852111816406,-10
3.0212974548339844,-55
1.6118125915527344,-45
1.3523902893066406,-35
0.3452415466308594,-10
2.4410934448242188,-55
1.2577323913574219,-45
0.9367790222167969,-35
0.23442840576171875,-10
2.6240692138671875,-55
0.84588623046875,-45
0.6628494262695312,-35
0.6143951416015625,-10
1.7730140686035156,-55
1.6422538757324219,-45
1.5797958374023438,-35
0.3798789978027344,-10
2.7198257446289062,-55
1.1066017150878906,-45
0.4025917053222656,-35
0.32358551025390625,-10
4.280975341796875,-55
2.7257537841796875,-45
1.7384796142578125,-35
0.5617408752441406,-10
1.278778076171875,-55
2.7150802612304688,-45
1.1881866455078125,-35
0.25789642333984375,-10
0.7730751037597656,-55
1.6766853332519531,-45
1.5053138732910156,-35
0.18792724609375,-10
2.927379608154297,-55
0.8534393310546875,-45
1.3829231262207031,-35
0.5335922241210938,-10
2.224872589111328,-55
1.2398796081542969,-45
1.2538681030273438,-35
0.2747344970703125,-10
2.548999786376953,-55
2.783111572265625,-45
1.5401725769042969,-35
0.5758094787597656,-10
4.159557342529297,-55
1.417236328125,-45
1.7253227233886719,-35
0.6379852294921875,-10
4.089374542236328,-55
3.0876998901367188,-45
1.1205673217773438,-35
0.4942626953125,-10
1.652435302734375,-55
2.0300140380859375,-45
1.3562583923339844,-35
0.23358154296875,-10
1.441497802734375,-55
1.1256065368652344,-45
2.1572952270507812,-35
0.4051856994628906,-10
2.7277183532714844,-55
2.139862060546875,-45
1.1159591674804688,-35
0.344146728515625,-10
1.5179367065429688,-55
2.7389144897460938,-45
1.6810302734375,-35
0.170928955078125,-10
2.5900802612304688,-55
1.4071998596191406,-45
2.2331886291503906,-35
0.5722084045410156,-10
2.7082862854003906,-55
0.6109046936035156,-45
1.33197021484375,-35
0.15209579467773438,-10
1.7458152770996094,-55
2.7479209899902344,-45
1.279083251953125,-35
0.11531829833984375,-10
3.1088027954101562,-55
2.352466583251953,-45
1.2397079467773438,-35
0.24896240234375,-10
1.635101318359375,-55
2.2196197509765625,-45
1.2553215026855469,-35
0.6747512817382812,-10
2.9695281982421875,-55
1.3175735473632812,-45
0.38002777099609375,-35
0.30004119873046875,-10
1.6585655212402344,-55
0.8434257507324219,-45
1.0662918090820312,-35
0.4425086975097656,-10
2.788738250732422,-55
1.450714111328125,-45
0.9886131286621094,-35
0.10905838012695312,-10
2.2707786560058594,-55
2.7153968811035156,-45
0.9983673095703125,-35
0.5881767272949219,-10
0.6044044494628906,-55
0.57806396484375,-45
1.5053138732910156,-35
0.4064445495605469,-10
1.7837066650390625,-55
1.6496429443359375,-45
1.2202377319335938,-35
0.26378631591796875,-10
4.1312103271484375,-55
0.9195442199707031,-45
0.770294189453125,-35
0.46697235107421875,-10
3.6491012573242188,-55
1.4466133117675781,-45
1.4716033935546875,-35
0.0833740234375,-10
2.182056427001953,-55
2.0330123901367188,-45
0.8952064514160156,-35
0.21631622314453125,-10
3.2857437133789062,-55
1.4802703857421875,-45
1.6208724975585938,-35
0.20117568969726562,-10
1.0404701232910156,-55
1.5575294494628906,-45
0.35376739501953125,-35
0.258880615234375,-10
2.7560272216796875,-55
2.3915748596191406,-45
1.9393234252929688,-35
0.102325439453125,-10
1.6617317199707031,-55
2.9164505004882812,-45
1.602996826171875,-35
0.08475875854492188,-10
1.6865959167480469,-55
1.8007965087890625,-45
1.1388931274414062,-35
0.351806640625,-10
2.0332565307617188,-55
2.7153968811035156,-45
0.5860481262207031,-35
0.3278388977050781,-10
1.1620864868164062,-55
1.5905990600585938,-45
0.5513648986816406,-35
0.23740005493164062,-10
2.415283203125,-55
1.5065078735351562,-45
1.6378860473632812,-35
0.3440589904785156,-10
1.1892967224121094,-55
0.7262229919433594,-45
0.754974365234375,-35
0.394378662109375,-10
3.614673614501953,-55
1.4126930236816406,-45
1.0412216186523438,-35
0.3473243713378906,-10
1.76336669921875,-55
3.3807830810546875,-45
1.3188667297363281,-35
0.21888351440429688,-10
1.1621513366699219,-55
3.261646270751953,-45
0.7443351745605469,-35
0.3165245056152344,-10
1.6751441955566406,-55
1.0429763793945312,-45
0.8619728088378906,-35
0.2351226806640625,-10
1.1966094970703125,-55
0.9960861206054688,-45
0.7520904541015625,-35
0.14569091796875,-10
2.0327072143554688,-55
3.1429977416992188,-45
1.4265670776367188,-35
0.15683746337890625,-10
1.4587516784667969,-55
1.6491546630859375,-45
1.1649894714355469,-35
0.37009429931640625,-10
1.7698478698730469,-55
1.7825126647949219,-45
1.6258125305175781,-35
0.3165245056152344,-10
0.9909553527832031,-55
1.1296272277832031,-45
1.1502685546875,-35
0.3403511047363281,-10
1.4354515075683594,-55
1.0902748107910156,-45
1.0297584533691406,-35
0.5273056030273438,-10
1.7707328796386719,-55
1.1004295349121094,-45
1.3637619018554688,-35
0.22951889038085938,-10
2.0504798889160156,-55
2.8624649047851562,-45
1.5041542053222656,-35
0.18670272827148438,-10
1.4431915283203125,-55
2.006183624267578,-45
0.711517333984375,-35
0.4086456298828125,-10
1.4537849426269531,-55
0.9121818542480469,-45
0.6507492065429688,-35
0.6244583129882812,-10
1.6789779663085938,-55
1.8106575012207031,-45
2.1572952270507812,-35
0.24024200439453125,-10
0.9841079711914062,-55
2.6142654418945312,-45
0.6027297973632812,-35
0.4964637756347656,-10
1.6176910400390625,-55
2.1565017700195312,-45
1.5644721984863281,-35
0.265228271484375,-10
3.760997772216797,-55
3.5821762084960938,-45
0.2599296569824219,-35
0.19923019409179688,-10
2.817157745361328,-55
2.4174156188964844,-45
0.563629150390625,-35
0.35977935791015625,-10
2.2682647705078125,-55
2.7389144897460938,-45
1.3821449279785156,-35
0.42182159423828125,-10
2.661212921142578,-55
2.8682632446289062,-45
1.1280403137207031,-35
0.345062255859375,-10
4.079872131347656,-55
1.3999481201171875,-45
1.4928398132324219,-35
0.39243316650390625,-10
2.2267417907714844,-55
0.6498908996582031,-45
0.7338027954101562,-35
0.4250946044921875,-10
3.2857437133789062,-55
1.8414573669433594,-45
0.8378143310546875,-35
0.39117431640625,-10
1.8325614929199219,-55
0.9863967895507812,-45
1.2364921569824219,-35
0.06969070434570312,-10
2.0332565307617188,-55
1.7464866638183594,-45
0.5131797790527344,-35
0.18182373046875,-10
2.013652801513672,-55
1.4521675109863281,-45
0.743927001953125,-35
0.187591552734375,-10
2.370361328125,-55
1.1155128479003906,-45
2.0487518310546875,-35
0.31783294677734375,-10
0.9451179504394531,-55
1.7629585266113281,-45
1.0662918090820312,-35
0.2299041748046875,-10
5.504859924316406,-55
1.586639404296875,-45
2.0497589111328125,-35
0.466949462890625,-10
2.584259033203125,-55
2.122314453125,-45
0.5025291442871094,-35
0.19561004638671875,-10
2.2942581176757812,-55
3.4310340881347656,-45
1.5906486511230469,-35
0.552459716796875,-10
2.7726478576660156,-55
2.2753219604492188,-45
0.5835952758789062,-35
0.5025978088378906,-10
2.049896240234375,-55
1.2859420776367188,-45
1.1467399597167969,-35
0.3588142395019531,-10
3.348003387451172,-55
1.4086418151855469,-45
1.2538681030273438,-35
0.170928955078125,-10
0.8493919372558594,-55
1.285247802734375,-45
1.2156257629394531,-35
0.3578300476074219,-10
1.7698478698730469,-55
1.9213523864746094,-45
1.5373153686523438,-35
0.2299041748046875,-10
2.8420372009277344,-55
2.770782470703125,-45
0.9860343933105469,-35
0.20261383056640625,-10
2.0346832275390625,-55
1.3162841796875,-45
0.8886642456054688,-35
0.4202728271484375,-10
3.5440711975097656,-55
3.7456512451171875,-45
2.2331886291503906,-35
0.3194160461425781,-10
2.4652633666992188,-55
2.0099830627441406,-45
0.3171424865722656,-35
0.45197296142578125,-10
2.5565719604492188,-55
1.438751220703125,-45
1.8990859985351562,-35
0.3578300476074219,-10
1.5934982299804688,-55
2.6941909790039062,-45
1.7761917114257812,-35
0.2591667175292969,-10
2.7560272216796875,-55
2.0099830627441406,-45
1.8328819274902344,-35
0.4749336242675781,-10
2.563854217529297,-55
1.090240478515625,-45
0.5886611938476562,-35
0.4526786804199219,-10
1.3794975280761719,-55
1.3178672790527344,-45
1.5157661437988281,-35
0.3054084777832031,-10
2.242626190185547,-55
0.7651596069335938,-45
1.8526115417480469,-35
0.26152801513671875,-10
1.8423500061035156,-55
1.0418739318847656,-45
0.8973846435546875,-35
0.3972930908203125,-10
1.6865959167480469,-55
1.6491546630859375,-45
2.2585220336914062,-35
0.2606849670410156,-10
1.1892967224121094,-55
1.3170585632324219,-45
1.1545295715332031,-35
0.2718658447265625,-10
3.2663536071777344,-55
2.090717315673828,-45
0.9482040405273438,-35
0.3967132568359375,-10
0.6358795166015625,-55
2.5584259033203125,-45
2.2232742309570312,-35
0.2031097412109375,-10
2.3851890563964844,-55
0.7747039794921875,-45
2.083759307861328,-35
0.2638282775878906,-10
3.032726287841797,-55
2.2629470825195312,-45
1.5765953063964844,-35
0.2943153381347656,-10
1.1298370361328125,-55
2.7213401794433594,-45
0.7148513793945312,-35
0.2721290588378906,-10
1.4827995300292969,-55
2.9404144287109375,-45
0.6140632629394531,-35
0.11531829833984375,-10
2.9656524658203125,-55
1.3175735473632812,-45
0.9350547790527344,-35
0.1938629150390625,-10
2.7793045043945312,-55
1.2571334838867188,-45
1.2531623840332031,-35
0.29871368408203125,-10
2.24176025390625,-55
1.0673446655273438,-45
0.8964614868164062,-35
0.06302642822265625,-10
1.3414878845214844,-55
2.6417083740234375,-45
1.6061134338378906,-35
0.2822761535644531,-10
2.4182395935058594,-55
2.1052207946777344,-45
1.8883399963378906,-35
0.557098388671875,-10
2.1089820861816406,-55
0.6109046936035156,-45
0.9597434997558594,-35
0.6243858337402344,-10
